#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B0F45A
#Date Time: 2022-08-29 19:34:50.492
#Sample rate: 1e+08Hz
#Samples: 32768

Time (s);ADDR;VBLK;W3A09;NMI;IRQ;IMS;W3A0A;FIRQ;BLK
-0.00030921;hFEE6;1;1;0;1;0;1;1;0
-0.0003092;hFEE6;1;1;0;1;0;1;1;0
-0.00030919;hFEE6;1;1;0;1;0;1;1;0
-0.00030918;hFEE6;1;1;0;1;0;1;1;0
-0.00030917;hFEE6;1;1;0;1;0;1;1;0
-0.00030916;hFEE6;1;1;0;1;0;1;1;0
-0.00030915;hFEE6;1;1;0;1;0;1;1;0
-0.00030914;hFEE6;1;1;0;1;0;1;1;0
-0.00030913;hFEE6;1;1;0;1;0;1;1;0
-0.00030912;hFEE6;1;1;0;1;0;1;1;0
-0.00030911;hFEE6;1;1;0;1;0;1;1;0
-0.0003091;hFEE6;1;1;0;1;0;1;1;0
-0.00030909;hFEE6;1;1;0;1;0;1;1;0
-0.00030908;hFEE6;1;1;0;1;0;1;1;0
-0.00030907;hFEE6;1;1;0;1;0;1;1;0
-0.00030906;hFEE6;1;1;0;1;0;1;1;0
-0.00030905;hFEE6;1;1;0;1;0;1;1;0
-0.00030904;hFEE6;1;1;0;1;0;1;1;0
-0.00030903;hFEE6;1;1;0;1;0;1;1;0
-0.00030902;hFEE6;1;1;0;1;0;1;1;0
-0.00030901;hFEE6;1;1;0;1;0;1;1;0
-0.000309;hFEE6;1;1;0;1;0;1;1;0
-0.00030899;hFEE6;1;1;0;1;0;1;1;0
-0.00030898;hFEE6;1;1;0;1;0;1;1;0
-0.00030897;hFEE6;1;1;0;1;0;1;1;0
-0.00030896;hFEE6;1;1;0;1;0;1;1;0
-0.00030895;hFEE6;1;1;0;1;0;1;1;0
-0.00030894;hFEE6;1;1;0;1;0;1;1;0
-0.00030893;hFEE6;1;1;0;1;0;1;1;0
-0.00030892;hFEE6;1;1;0;1;0;1;1;0
-0.00030891;hFEE6;1;1;0;1;0;1;1;0
-0.0003089;hFEE6;1;1;0;1;0;1;1;0
-0.00030889;hFFFF;1;1;0;1;0;1;1;0
-0.00030888;hFFFF;1;1;0;1;0;1;1;0
-0.00030887;hFFFF;1;1;0;1;0;1;1;0
-0.00030886;hFFFF;1;1;0;1;0;1;1;0
-0.00030885;hFFFF;1;1;0;1;0;1;1;0
-0.00030884;hFFFF;1;1;0;1;0;1;1;0
-0.00030883;hFFFF;1;1;0;1;0;1;1;0
-0.00030882;hFFFF;1;1;0;1;0;1;1;0
-0.00030881;hFFFF;1;1;0;1;0;1;1;0
-0.0003088;hFFFF;1;1;0;1;0;1;1;0
-0.00030879;hFFFF;1;1;0;1;0;1;1;0
-0.00030878;hFFFF;1;1;0;1;0;1;1;0
-0.00030877;hFFFF;1;1;0;1;0;1;1;0
-0.00030876;hFFFF;1;1;0;1;0;1;1;0
-0.00030875;hFFFF;1;1;0;1;0;1;1;0
-0.00030874;hFFFF;1;1;0;1;0;1;1;0
-0.00030873;hFFFF;1;1;0;1;0;1;1;0
-0.00030872;hFFFF;1;1;0;1;0;1;1;0
-0.00030871;hFFFF;1;1;0;1;0;1;1;0
-0.0003087;hFFFF;1;1;0;1;0;1;1;0
-0.00030869;hFFFF;1;1;0;1;0;1;1;0
-0.00030868;hFFFF;1;1;0;1;0;1;1;0
-0.00030867;hFFFF;1;1;0;1;0;1;1;0
-0.00030866;hFFFF;1;1;0;1;0;1;1;0
-0.00030865;hFFFF;1;1;0;1;0;1;1;0
-0.00030864;hFFFF;1;1;0;1;0;1;1;0
-0.00030863;hFFFF;1;1;0;1;0;1;1;0
-0.00030862;hFFFF;1;1;0;1;0;1;1;0
-0.00030861;hFFFF;1;1;0;1;0;1;1;0
-0.0003086;hFFFF;1;1;0;1;0;1;1;0
-0.00030859;hFFFF;1;1;0;1;0;1;1;0
-0.00030858;hFFFF;1;1;0;1;0;1;1;0
-0.00030857;hFFFF;1;1;0;1;0;1;1;0
-0.00030856;hFFFF;1;1;0;1;0;1;1;0
-0.00030855;hFFFF;1;1;0;1;0;1;1;0
-0.00030854;hFFFF;1;1;0;1;0;1;1;0
-0.00030853;hFFFF;1;1;0;1;0;1;1;0
-0.00030852;hFFFF;1;1;0;1;0;1;1;0
-0.00030851;hFFFF;1;1;0;1;0;1;1;0
-0.0003085;hFFFF;1;1;0;1;0;1;1;0
-0.00030849;hFFFF;1;1;0;1;0;1;1;0
-0.00030848;hFFFF;1;1;0;1;0;1;1;0
-0.00030847;hFFFF;1;1;0;1;0;1;1;0
-0.00030846;hFFFF;1;1;0;1;0;1;1;0
-0.00030845;hFFFF;1;1;0;1;0;1;1;0
-0.00030844;hFFFF;1;1;0;1;0;1;1;0
-0.00030843;hFFFF;1;1;0;1;0;1;1;0
-0.00030842;hFFFF;1;1;0;1;0;1;1;0
-0.00030841;hFFFF;1;1;0;1;0;1;1;0
-0.0003084;hFFFF;1;1;0;1;0;1;1;0
-0.00030839;hFFFF;1;1;0;1;0;1;1;0
-0.00030838;hFFFF;1;1;0;1;0;1;1;0
-0.00030837;hFFFF;1;1;0;1;0;1;1;0
-0.00030836;hFFFF;1;1;0;1;0;1;1;0
-0.00030835;hFFFF;1;1;0;1;0;1;1;0
-0.00030834;hFFFF;1;1;0;1;0;1;1;0
-0.00030833;hFFFF;1;1;0;1;0;1;1;0
-0.00030832;hFFFF;1;1;0;1;0;1;1;0
-0.00030831;hFFFF;1;1;0;1;0;1;1;0
-0.0003083;hFFFF;1;1;0;1;0;1;1;0
-0.00030829;hFFFF;1;1;0;1;0;1;1;0
-0.00030828;hFFFF;1;1;0;1;0;1;1;0
-0.00030827;hFFFF;1;1;0;1;0;1;1;0
-0.00030826;hFFFF;1;1;0;1;0;1;1;0
-0.00030825;hFFFF;1;1;0;1;0;1;1;0
-0.00030824;hFFFF;1;1;0;1;0;1;1;0
-0.00030823;h1EEF;1;1;0;1;0;1;1;0
-0.00030822;h1EEA;1;1;0;1;0;1;1;0
-0.00030821;h1EEA;1;1;0;1;0;1;1;0
-0.0003082;h1EEA;1;1;0;1;0;1;1;0
-0.00030819;h1EEA;1;1;0;1;0;1;1;0
-0.00030818;h1EEA;1;1;0;1;0;1;1;0
-0.00030817;h1EEA;1;1;0;1;0;1;1;0
-0.00030816;h1EEA;1;1;0;1;0;1;1;0
-0.00030815;h1EEA;1;1;0;1;0;1;1;0
-0.00030814;h1EEA;1;1;0;1;0;1;1;0
-0.00030813;h1EEA;1;1;0;1;0;1;1;0
-0.00030812;h1EEA;1;1;0;1;0;1;1;0
-0.00030811;h1EEA;1;1;0;1;0;1;1;0
-0.0003081;h1EEA;1;1;0;1;0;1;1;0
-0.00030809;h1EEA;1;1;0;1;0;1;1;0
-0.00030808;h1EEA;1;1;0;1;0;1;1;0
-0.00030807;h1EEA;1;1;0;1;0;1;1;0
-0.00030806;h1EEA;1;1;0;1;0;1;1;0
-0.00030805;h1EEA;1;1;0;1;0;1;1;0
-0.00030804;h1EEA;1;1;0;1;0;1;1;0
-0.00030803;h1EEA;1;1;0;1;0;1;1;0
-0.00030802;h1EEA;1;1;0;1;0;1;1;0
-0.00030801;h1EEA;1;1;0;1;0;1;1;0
-0.000308;h1EEA;1;1;0;1;0;1;1;0
-0.00030799;h1EEA;1;1;0;1;0;1;1;0
-0.00030798;h1EEA;1;1;0;1;0;1;1;0
-0.00030797;h1EEA;1;1;0;1;0;1;1;0
-0.00030796;h1EEA;1;1;0;1;0;1;1;0
-0.00030795;h1EEA;1;1;0;1;0;1;1;0
-0.00030794;h1EEA;1;1;0;1;0;1;1;0
-0.00030793;h1EEA;1;1;0;1;0;1;1;0
-0.00030792;h1EEA;1;1;0;1;0;1;1;0
-0.00030791;h1EEA;1;1;0;1;0;1;1;0
-0.0003079;h1EEA;1;1;0;1;0;1;1;0
-0.00030789;h1EEA;1;1;0;1;0;1;1;0
-0.00030788;h1EEA;1;1;0;1;0;1;1;0
-0.00030787;h1EEA;1;1;0;1;0;1;1;0
-0.00030786;h1EEA;1;1;0;1;0;1;1;0
-0.00030785;h1EEA;1;1;0;1;0;1;1;0
-0.00030784;h1EEA;1;1;0;1;0;1;1;0
-0.00030783;h1EEA;1;1;0;1;0;1;1;0
-0.00030782;h1EEA;1;1;0;1;0;1;1;0
-0.00030781;h1EEA;1;1;0;1;0;1;1;0
-0.0003078;h1EEA;1;1;0;1;0;1;1;0
-0.00030779;h1EEA;1;1;0;1;0;1;1;0
-0.00030778;h1EEA;1;1;0;1;0;1;1;0
-0.00030777;h1EEA;1;1;0;1;0;1;1;0
-0.00030776;h1EEA;1;1;0;1;0;1;1;0
-0.00030775;h1EEA;1;1;0;1;0;1;1;0
-0.00030774;h1EEA;1;1;0;1;0;1;1;0
-0.00030773;h1EEA;1;1;0;1;0;1;1;0
-0.00030772;h1EEA;1;1;0;1;0;1;1;0
-0.00030771;h1EEA;1;1;0;1;0;1;1;0
-0.0003077;h1EEA;1;1;0;1;0;1;1;0
-0.00030769;h1EEA;1;1;0;1;0;1;1;0
-0.00030768;h1EEA;1;1;0;1;0;1;1;0
-0.00030767;h1EEA;1;1;0;1;0;1;1;0
-0.00030766;h1EEA;1;1;0;1;0;1;1;0
-0.00030765;h1EEA;1;1;0;1;0;1;1;0
-0.00030764;h1EEA;1;1;0;1;0;1;1;0
-0.00030763;h1EEA;1;1;0;1;0;1;1;0
-0.00030762;h1EEA;1;1;0;1;0;1;1;0
-0.00030761;h1EEA;1;1;0;1;0;1;1;0
-0.0003076;h1EEA;1;1;0;1;0;1;1;0
-0.00030759;h1EEA;1;1;0;1;0;1;1;0
-0.00030758;h1EEA;1;1;0;1;0;1;1;0
-0.00030757;h1EEA;1;1;0;1;0;1;1;0
-0.00030756;h1EE9;1;1;0;1;0;1;1;0
-0.00030755;h1EE9;1;1;0;1;0;1;1;0
-0.00030754;h1EE9;1;1;0;1;0;1;1;0
-0.00030753;h1EE9;1;1;0;1;0;1;1;0
-0.00030752;h1EE9;1;1;0;1;0;1;1;0
-0.00030751;h1EE9;1;1;0;1;0;1;1;0
-0.0003075;h1EE9;1;1;0;1;0;1;1;0
-0.00030749;h1EE9;1;1;0;1;0;1;1;0
-0.00030748;h1EE9;1;1;0;1;0;1;1;0
-0.00030747;h1EE9;1;1;0;1;0;1;1;0
-0.00030746;h1EE9;1;1;0;1;0;1;1;0
-0.00030745;h1EE9;1;1;0;1;0;1;1;0
-0.00030744;h1EE9;1;1;0;1;0;1;1;0
-0.00030743;h1EE9;1;1;0;1;0;1;1;0
-0.00030742;h1EE9;1;1;0;1;0;1;1;0
-0.00030741;h1EE9;1;1;0;1;0;1;1;0
-0.0003074;h1EE9;1;1;0;1;0;1;1;0
-0.00030739;h1EE9;1;1;0;1;0;1;1;0
-0.00030738;h1EE9;1;1;0;1;0;1;1;0
-0.00030737;h1EE9;1;1;0;1;0;1;1;0
-0.00030736;h1EE9;1;1;0;1;0;1;1;0
-0.00030735;h1EE9;1;1;0;1;0;1;1;0
-0.00030734;h1EE9;1;1;0;1;0;1;1;0
-0.00030733;h1EE9;1;1;0;1;0;1;1;0
-0.00030732;h1EE9;1;1;0;1;0;1;1;0
-0.00030731;h1EE9;1;1;0;1;0;1;1;0
-0.0003073;h1EE9;1;1;0;1;0;1;1;0
-0.00030729;h1EE9;1;1;0;1;0;1;1;0
-0.00030728;h1EE9;1;1;0;1;0;1;1;0
-0.00030727;h1EE9;1;1;0;1;0;1;1;0
-0.00030726;h1EE9;1;1;0;1;0;1;1;0
-0.00030725;h1EE9;1;1;0;1;0;1;1;0
-0.00030724;h1EE9;1;1;0;1;0;1;1;0
-0.00030723;h1EE9;1;1;0;1;0;1;1;0
-0.00030722;h1EE9;1;1;0;1;0;1;1;0
-0.00030721;h1EE9;1;1;0;1;0;1;1;0
-0.0003072;h1EE9;1;1;0;1;0;1;1;0
-0.00030719;h1EE9;1;1;0;1;0;1;1;0
-0.00030718;h1EE9;1;1;0;1;0;1;1;0
-0.00030717;h1EE9;1;1;0;1;0;1;1;0
-0.00030716;h1EE9;1;1;0;1;0;1;1;0
-0.00030715;h1EE9;1;1;0;1;0;1;1;0
-0.00030714;h1EE9;1;1;0;1;0;1;1;0
-0.00030713;h1EE9;1;1;0;1;0;1;1;0
-0.00030712;h1EE9;1;1;0;1;0;1;1;0
-0.00030711;h1EE9;1;1;0;1;0;1;1;0
-0.0003071;h1EE9;1;1;0;1;0;1;1;0
-0.00030709;h1EE9;1;1;0;1;0;1;1;0
-0.00030708;h1EE9;1;1;0;1;0;1;1;0
-0.00030707;h1EE9;1;1;0;1;0;1;1;0
-0.00030706;h1EE9;1;1;0;1;0;1;1;0
-0.00030705;h1EE9;1;1;0;1;0;1;1;0
-0.00030704;h1EE9;1;1;0;1;0;1;1;0
-0.00030703;h1EE9;1;1;0;1;0;1;1;0
-0.00030702;h1EE9;1;1;0;1;0;1;1;0
-0.00030701;h1EE9;1;1;0;1;0;1;1;0
-0.000307;h1EE9;1;1;0;1;0;1;1;0
-0.00030699;h1EE9;1;1;0;1;0;1;1;0
-0.00030698;h1EE9;1;1;0;1;0;1;1;0
-0.00030697;h1EE9;1;1;0;1;0;1;1;0
-0.00030696;h1EE9;1;1;0;1;0;1;1;0
-0.00030695;h1EE9;1;1;0;1;0;1;1;0
-0.00030694;h1EE9;1;1;0;1;0;1;1;0
-0.00030693;h1EE9;1;1;0;1;0;1;1;0
-0.00030692;h1EE9;1;1;0;1;0;1;1;0
-0.00030691;h1EE9;1;1;0;1;0;1;1;0
-0.0003069;h1EE1;1;1;0;1;0;1;1;0
-0.00030689;hFEE6;1;1;0;1;0;1;1;0
-0.00030688;hFEE6;1;1;0;1;0;1;1;0
-0.00030687;hFEE6;1;1;0;1;0;1;1;0
-0.00030686;hFEE6;1;1;0;1;0;1;1;0
-0.00030685;hFEE6;1;1;0;1;0;1;1;0
-0.00030684;hFEE6;1;1;0;1;0;1;1;0
-0.00030683;hFEE6;1;1;0;1;0;1;1;0
-0.00030682;hFEE6;1;1;0;1;0;1;1;0
-0.00030681;hFEE6;1;1;0;1;0;1;1;0
-0.0003068;hFEE6;1;1;0;1;0;1;1;0
-0.00030679;hFEE6;1;1;0;1;0;1;1;0
-0.00030678;hFEE6;1;1;0;1;0;1;1;0
-0.00030677;hFEE6;1;1;0;1;0;1;1;0
-0.00030676;hFEE6;1;1;0;1;0;1;1;0
-0.00030675;hFEE6;1;1;0;1;0;1;1;0
-0.00030674;hFEE6;1;1;0;1;0;1;1;0
-0.00030673;hFEE6;1;1;0;1;0;1;1;0
-0.00030672;hFEE6;1;1;0;1;0;1;1;0
-0.00030671;hFEE6;1;1;0;1;0;1;1;0
-0.0003067;hFEE6;1;1;0;1;0;1;1;0
-0.00030669;hFEE6;1;1;0;1;0;1;1;0
-0.00030668;hFEE6;1;1;0;1;0;1;1;0
-0.00030667;hFEE6;1;1;0;1;0;1;1;0
-0.00030666;hFEE6;1;1;0;1;0;1;1;0
-0.00030665;hFEE6;1;1;0;1;0;1;1;0
-0.00030664;hFEE6;1;1;0;1;0;1;1;0
-0.00030663;hFEE6;1;1;0;1;0;1;1;0
-0.00030662;hFEE6;1;1;0;1;0;1;1;0
-0.00030661;hFEE6;1;1;0;1;0;1;1;0
-0.0003066;hFEE6;1;1;0;1;0;1;1;0
-0.00030659;hFEE6;1;1;0;1;0;1;1;0
-0.00030658;hFEE6;1;1;0;1;0;1;1;0
-0.00030657;hFEE6;1;1;0;1;0;1;1;0
-0.00030656;hFEE6;1;1;0;1;0;1;1;0
-0.00030655;hFEE6;1;1;0;1;0;1;1;0
-0.00030654;hFEE6;1;1;0;1;0;1;1;0
-0.00030653;hFEE6;1;1;0;1;0;1;1;0
-0.00030652;hFEE6;1;1;0;1;0;1;1;0
-0.00030651;hFEE6;1;1;0;1;0;1;1;0
-0.0003065;hFEE6;1;1;0;1;0;1;1;0
-0.00030649;hFEE6;1;1;0;1;0;1;1;0
-0.00030648;hFEE6;1;1;0;1;0;1;1;0
-0.00030647;hFEE6;1;1;0;1;0;1;1;0
-0.00030646;hFEE6;1;1;0;1;0;1;1;0
-0.00030645;hFEE6;1;1;0;1;0;1;1;0
-0.00030644;hFEE6;1;1;0;1;0;1;1;0
-0.00030643;hFEE6;1;1;0;1;0;1;1;0
-0.00030642;hFEE6;1;1;0;1;0;1;1;0
-0.00030641;hFEE6;1;1;0;1;0;1;1;0
-0.0003064;hFEE6;1;1;0;1;0;1;1;0
-0.00030639;hFEE6;1;1;0;1;0;1;1;0
-0.00030638;hFEE6;1;1;0;1;0;1;1;0
-0.00030637;hFEE6;1;1;0;1;0;1;1;0
-0.00030636;hFEE6;1;1;0;1;0;1;1;0
-0.00030635;hFEE6;1;1;0;1;0;1;1;0
-0.00030634;hFEE6;1;1;0;1;0;1;1;0
-0.00030633;hFEE6;1;1;0;1;0;1;1;0
-0.00030632;hFEE6;1;1;0;1;0;1;1;0
-0.00030631;hFEE6;1;1;0;1;0;1;1;0
-0.0003063;hFEE6;1;1;0;1;0;1;1;0
-0.00030629;hFEE6;1;1;0;1;0;1;1;0
-0.00030628;hFEE6;1;1;0;1;0;1;1;0
-0.00030627;hFEE6;1;1;0;1;0;1;1;0
-0.00030626;hFEE6;1;1;0;1;0;1;1;0
-0.00030625;hFEE6;1;1;0;1;0;1;1;0
-0.00030624;hFEE6;1;1;0;1;0;1;1;0
-0.00030623;hFEE6;1;1;0;1;0;1;1;0
-0.00030622;hFEE7;1;1;0;1;0;1;1;0
-0.00030621;hFEE7;1;1;0;1;0;1;1;0
-0.0003062;hFEE7;1;1;0;1;0;1;1;0
-0.00030619;hFEE7;1;1;0;1;0;1;1;0
-0.00030618;hFEE7;1;1;0;1;0;1;1;0
-0.00030617;hFEE7;1;1;0;1;0;1;1;0
-0.00030616;hFEE7;1;1;0;1;0;1;1;0
-0.00030615;hFEE7;1;1;0;1;0;1;1;0
-0.00030614;hFEE7;1;1;0;1;0;1;1;0
-0.00030613;hFEE7;1;1;0;1;0;1;1;0
-0.00030612;hFEE7;1;1;0;1;0;1;1;0
-0.00030611;hFEE7;1;1;0;1;0;1;1;0
-0.0003061;hFEE7;1;1;0;1;0;1;1;0
-0.00030609;hFEE7;1;1;0;1;0;1;1;0
-0.00030608;hFEE7;1;1;0;1;0;1;1;0
-0.00030607;hFEE7;1;1;0;1;0;1;1;0
-0.00030606;hFEE7;1;1;0;1;0;1;1;0
-0.00030605;hFEE7;1;1;0;1;0;1;1;0
-0.00030604;hFEE7;1;1;0;1;0;1;1;0
-0.00030603;hFEE7;1;1;0;1;0;1;1;0
-0.00030602;hFEE7;1;1;0;1;0;1;1;0
-0.00030601;hFEE7;1;1;0;1;0;1;1;0
-0.000306;hFEE7;1;1;0;1;0;1;1;0
-0.00030599;hFEE7;1;1;0;1;0;1;1;0
-0.00030598;hFEE7;1;1;0;1;0;1;1;0
-0.00030597;hFEE7;1;1;0;1;0;1;1;0
-0.00030596;hFEE7;1;1;0;1;0;1;1;0
-0.00030595;hFEE7;1;1;0;1;0;1;1;0
-0.00030594;hFEE7;1;1;0;1;0;1;1;0
-0.00030593;hFEE7;1;1;0;1;0;1;1;0
-0.00030592;hFEE7;1;1;0;1;0;1;1;0
-0.00030591;hFEE7;1;1;0;1;0;1;1;0
-0.0003059;hFEE7;1;1;0;1;0;1;1;0
-0.00030589;hFEE7;1;1;0;1;0;1;1;0
-0.00030588;hFEE7;1;1;0;1;0;1;1;0
-0.00030587;hFEE7;1;1;0;1;0;1;1;0
-0.00030586;hFEE7;1;1;0;1;0;1;1;0
-0.00030585;hFEE7;1;1;0;1;0;1;1;0
-0.00030584;hFEE7;1;1;0;1;0;1;1;0
-0.00030583;hFEE7;1;1;0;1;0;1;1;0
-0.00030582;hFEE7;1;1;0;1;0;1;1;0
-0.00030581;hFEE7;1;1;0;1;0;1;1;0
-0.0003058;hFEE7;1;1;0;1;0;1;1;0
-0.00030579;hFEE7;1;1;0;1;0;1;1;0
-0.00030578;hFEE7;1;1;0;1;0;1;1;0
-0.00030577;hFEE7;1;1;0;1;0;1;1;0
-0.00030576;hFEE7;1;1;0;1;0;1;1;0
-0.00030575;hFEE7;1;1;0;1;0;1;1;0
-0.00030574;hFEE7;1;1;0;1;0;1;1;0
-0.00030573;hFEE7;1;1;0;1;0;1;1;0
-0.00030572;hFEE7;1;1;0;1;0;1;1;0
-0.00030571;hFEE7;1;1;0;1;0;1;1;0
-0.0003057;hFEE7;1;1;0;1;0;1;1;0
-0.00030569;hFEE7;1;1;0;1;0;1;1;0
-0.00030568;hFEE7;1;1;0;1;0;1;1;0
-0.00030567;hFEE7;1;1;0;1;0;1;1;0
-0.00030566;hFEE7;1;1;0;1;0;1;1;0
-0.00030565;hFEE7;1;1;0;1;0;1;1;0
-0.00030564;hFEE7;1;1;0;1;0;1;1;0
-0.00030563;hFEE7;1;1;0;1;0;1;1;0
-0.00030562;hFEE7;1;1;0;1;0;1;1;0
-0.00030561;hFEE7;1;1;0;1;0;1;1;0
-0.0003056;hFEE7;1;1;0;1;0;1;1;0
-0.00030559;hFEE7;1;1;0;1;0;1;1;0
-0.00030558;hFEE7;1;1;0;1;0;1;1;0
-0.00030557;hFEE7;1;1;0;1;0;1;1;0
-0.00030556;hFFFF;1;1;0;1;0;1;1;0
-0.00030555;hFFFF;1;1;0;1;0;1;1;0
-0.00030554;hFFFF;1;1;0;1;0;1;1;0
-0.00030553;hFFFF;1;1;0;1;0;1;1;0
-0.00030552;hFFFF;1;1;0;1;0;1;1;0
-0.00030551;hFFFF;1;1;0;1;0;1;1;0
-0.0003055;hFFFF;1;1;0;1;0;1;1;0
-0.00030549;hFFFF;1;1;0;1;0;1;1;0
-0.00030548;hFFFF;1;1;0;1;0;1;1;0
-0.00030547;hFFFF;1;1;0;1;0;1;1;0
-0.00030546;hFFFF;1;1;0;1;0;1;1;0
-0.00030545;hFFFF;1;1;0;1;0;1;1;0
-0.00030544;hFFFF;1;1;0;1;0;1;1;0
-0.00030543;hFFFF;1;1;0;1;0;1;1;0
-0.00030542;hFFFF;1;1;0;1;0;1;1;0
-0.00030541;hFFFF;1;1;0;1;0;1;1;0
-0.0003054;hFFFF;1;1;0;1;0;1;1;0
-0.00030539;hFFFF;1;1;0;1;0;1;1;0
-0.00030538;hFFFF;1;1;0;1;0;1;1;0
-0.00030537;hFFFF;1;1;0;1;0;1;1;0
-0.00030536;hFFFF;1;1;0;1;0;1;1;0
-0.00030535;hFFFF;1;1;0;1;0;1;1;0
-0.00030534;hFFFF;1;1;0;1;0;1;1;0
-0.00030533;hFFFF;1;1;0;1;0;1;1;0
-0.00030532;hFFFF;1;1;0;1;0;1;1;0
-0.00030531;hFFFF;1;1;0;1;0;1;1;0
-0.0003053;hFFFF;1;1;0;1;0;1;1;0
-0.00030529;hFFFF;1;1;0;1;0;1;1;0
-0.00030528;hFFFF;1;1;0;1;0;1;1;0
-0.00030527;hFFFF;1;1;0;1;0;1;1;0
-0.00030526;hFFFF;1;1;0;1;0;1;1;0
-0.00030525;hFFFF;1;1;0;1;0;1;1;0
-0.00030524;hFFFF;1;1;0;1;0;1;1;0
-0.00030523;hFFFF;1;1;0;1;0;1;1;0
-0.00030522;hFFFF;1;1;0;1;0;1;1;0
-0.00030521;hFFFF;1;1;0;1;0;1;1;0
-0.0003052;hFFFF;1;1;0;1;0;1;1;0
-0.00030519;hFFFF;1;1;0;1;0;1;1;0
-0.00030518;hFFFF;1;1;0;1;0;1;1;0
-0.00030517;hFFFF;1;1;0;1;0;1;1;0
-0.00030516;hFFFF;1;1;0;1;0;1;1;0
-0.00030515;hFFFF;1;1;0;1;0;1;1;0
-0.00030514;hFFFF;1;1;0;1;0;1;1;0
-0.00030513;hFFFF;1;1;0;1;0;1;1;0
-0.00030512;hFFFF;1;1;0;1;0;1;1;0
-0.00030511;hFFFF;1;1;0;1;0;1;1;0
-0.0003051;hFFFF;1;1;0;1;0;1;1;0
-0.00030509;hFFFF;1;1;0;1;0;1;1;0
-0.00030508;hFFFF;1;1;0;1;0;1;1;0
-0.00030507;hFFFF;1;1;0;1;0;1;1;0
-0.00030506;hFFFF;1;1;0;1;0;1;1;0
-0.00030505;hFFFF;1;1;0;1;0;1;1;1
-0.00030504;hFFFF;1;1;0;1;0;1;1;1
-0.00030503;hFFFF;1;1;0;1;0;1;1;1
-0.00030502;hFFFF;1;1;0;1;0;1;1;1
-0.00030501;hFFFF;1;1;0;1;0;1;1;1
-0.000305;hFFFF;1;1;0;1;0;1;1;1
-0.00030499;hFFFF;1;1;0;1;0;1;1;1
-0.00030498;hFFFF;1;1;0;1;0;1;1;1
-0.00030497;hFFFF;1;1;0;1;0;1;1;1
-0.00030496;hFFFF;1;1;0;1;0;1;1;1
-0.00030495;hFFFF;1;1;0;1;0;1;1;1
-0.00030494;hFFFF;1;1;0;1;0;1;1;1
-0.00030493;hFFFF;1;1;0;1;0;1;1;1
-0.00030492;hFFFF;1;1;0;1;0;1;1;1
-0.00030491;hFFFF;1;1;0;1;0;1;1;1
-0.0003049;hFFFF;1;1;0;1;0;1;1;1
-0.00030489;hFFFF;1;1;0;1;0;1;1;1
-0.00030488;hFFFF;1;1;0;1;0;1;1;1
-0.00030487;hFFFF;1;1;0;1;0;1;1;1
-0.00030486;hFFFF;1;1;0;1;0;1;1;1
-0.00030485;hFFFF;1;1;0;1;0;1;1;1
-0.00030484;hFFFF;1;1;0;1;0;1;1;1
-0.00030483;hFFFF;1;1;0;1;0;1;1;1
-0.00030482;hFFFF;1;1;0;1;0;1;1;1
-0.00030481;hFFFF;1;1;0;1;0;1;1;1
-0.0003048;hFFFF;1;1;0;1;0;1;1;1
-0.00030479;hFFFF;1;1;0;1;0;1;1;1
-0.00030478;hFFFF;1;1;0;1;0;1;1;1
-0.00030477;hFFFF;1;1;0;1;0;1;1;1
-0.00030476;hFFFF;1;1;0;1;0;1;1;1
-0.00030475;hFFFF;1;1;0;1;0;1;1;1
-0.00030474;hFFFF;1;1;0;1;0;1;1;1
-0.00030473;hFFFF;1;1;0;1;0;1;1;1
-0.00030472;hFFFF;1;1;0;1;0;1;1;1
-0.00030471;hFFFF;1;1;0;1;0;1;1;1
-0.0003047;hFFFF;1;1;0;1;0;1;1;1
-0.00030469;hFFFF;1;1;0;1;0;1;1;1
-0.00030468;hFFFF;1;1;0;1;0;1;1;1
-0.00030467;hFFFF;1;1;0;1;0;1;1;1
-0.00030466;hFFFF;1;1;0;1;0;1;1;1
-0.00030465;hFFFF;1;1;0;1;0;1;1;1
-0.00030464;hFFFF;1;1;0;1;0;1;1;1
-0.00030463;hFFFF;1;1;0;1;0;1;1;1
-0.00030462;hFFFF;1;1;0;1;0;1;1;1
-0.00030461;hFFFF;1;1;0;1;0;1;1;1
-0.0003046;hFFFF;1;1;0;1;0;1;1;1
-0.00030459;hFFFF;1;1;0;1;0;1;1;1
-0.00030458;hFFFF;1;1;0;1;0;1;1;1
-0.00030457;hFFFF;1;1;0;1;0;1;1;1
-0.00030456;hFFFF;1;1;0;1;0;1;1;1
-0.00030455;hFFFF;1;1;0;1;0;1;1;1
-0.00030454;hFFFF;1;1;0;1;0;1;1;1
-0.00030453;hFFFF;1;1;0;1;0;1;1;1
-0.00030452;hFFFF;1;1;0;1;0;1;1;1
-0.00030451;hFFFF;1;1;0;1;0;1;1;1
-0.0003045;hFFFF;1;1;0;1;0;1;1;1
-0.00030449;hFFFF;1;1;0;1;0;1;1;1
-0.00030448;hFFFF;1;1;0;1;0;1;1;1
-0.00030447;hFFFF;1;1;0;1;0;1;1;1
-0.00030446;hFFFF;1;1;0;1;0;1;1;1
-0.00030445;hFFFF;1;1;0;1;0;1;1;1
